id,zipcode,lat,long,School_Name,School_Zipcode,District,School_Type,Distance to School(miles)
1328320280,98058,47.4445,-122.123,Ridgewood Elementary School,98058,KENT,School-Elementary,0.28332862
5468760050,98042,47.3678,-122.124,Kentwood High School,98042,KENT,School-High,0.26782466
5556300114,98052,47.6479,-122.12,Ardmore Elementary School,98008,BELLEVUE,School-Elementary,0.58760605
2316800020,98059,47.4922,-122.141,Apollo Elementary School,98059,ISSAQUAH,School-Elementary,0.36856291
7133300675,98144,47.5897,-122.314,Beacon Hill International Elementary School,98144,SEATTLE,School-Elementary,0.29612498
751000020,98125,47.7091,-122.292,Jane Addams Middle School,98125,SEATTLE,School-Junior High/Middle,0.06300083
3578400670,98074,47.6223,-122.043,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.52141553
2767603890,98107,47.6722,-122.389,Adams Elementary School,98107,SEATTLE,School-Elementary,0.1706281
9477000190,98034,47.7332,-122.192,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.60314464
2268000500,98003,47.2738,-122.3,Rainier View Elementary School-Federal Way,98003,FEDERAL WAY,School-Elementary,0.32037473
7202271060,98053,47.6872,-122.036,Rosa Parks Elementary School,98053,LAKE WASHINGTON,School-Elementary,0.15969167
7852020080,98065,47.5342,-121.866,Cascade View Elementary School-Snoqualmie,98065,SNOQUALMIE VALLEY,School-Elementary,0.47312981
3298400470,98008,47.6253,-122.119,Interlake High School,98008,BELLEVUE,School-High,0.36786172
8854000010,98011,47.7477,-122.217,Inglemoor High School,98028,NORTHSHORE,School-High,0.55609319
1624059093,98006,47.5621,-122.168,Newport High School,98006,BELLEVUE,School-High,0.42595326
8564950280,98011,47.7735,-122.227,Soreson Early Childhood Center,98011,NORTHSHORE,School-Alternative,0.22206418
7853230460,98065,47.5302,-121.849,Cascade View Elementary School-Snoqualmie,98065,SNOQUALMIE VALLEY,School-Elementary,1.26187842
1796350080,98042,47.3675,-122.095,Rainier Christian High School,98042,KENT,School-High,0.37323704
9477200460,98034,47.7308,-122.19,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.49034155
7972601995,98106,47.5276,-122.346,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.19757514
1454100440,98125,47.7249,-122.287,Cedar Park Elementary School,98125,SEATTLE,School-Alternative,0.06768221
2558690130,98034,47.7213,-122.171,Kamiakin Middle School,98034,LAKE WASHINGTON,School-Junior High/Middle,0.50069266
8682310470,98053,47.7092,-122.015,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,1.43476271
3876000440,98034,47.7249,-122.187,Robert Frost Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.16898869
4137070440,98092,47.2622,-122.212,Auburn Riverside High School,98092,AUBURN,School-High,0.61243311
2391602500,98116,47.562,-122.393,Genesee Hill Elementary School,98116,SEATTLE,School-Elementary,0.30146011
8632100010,98125,47.7294,-122.329,Lakeside Middle School,98125,SEATTLE,School-Junior High/Middle,0.11529089
3034200426,98133,47.7161,-122.33,Northgate Elementary School,98125,SEATTLE,School-Elementary,0.09241492
5078400190,98004,47.623,-122.205,Bellevue Christian High School,98004,BELLEVUE,School-High,0.34013999
1450100420,98002,47.2891,-122.221,Olympic Middle School,98002,AUBURN,School-Junior High/Middle,0.26102173
1853500290,98188,47.4435,-122.274,Seattle Christian School,98188,HIGHLINE,School-K-12,0.34797298
8133700020,98107,47.6695,-122.36,West Woodland Elementary School,98107,SEATTLE,School-Elementary,0.11423963
723059073,98178,47.4916,-122.224,Dimmit Middle School,98178,RENTON,School-Junior High/Middle,0.39275924
2374200005,98011,47.7607,-122.209,Bothell High School,98011,NORTHSHORE,School-High,0.46133591
7420200050,98033,47.6908,-122.169,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.27070005
7211350130,98014,47.6462,-121.909,Tolt Middle School,98014,RIVERVIEW,School-Junior High/Middle,0.35960885
7802900500,98065,47.5244,-121.842,Mount Si High School,98065,SNOQUALMIE VALLEY,School-High,1.17784308
8081900101,98117,47.6796,-122.402,Adams Elementary School,98107,SEATTLE,School-Elementary,0.62327375
9510300130,98045,47.4761,-121.723,Twin Falls Middle School,98045,SNOQUALMIE VALLEY,School-Junior High/Middle,0.42186239
8582010290,98027,47.5504,-122.077,Sunset Elementary School,98008,ISSAQUAH,School-Elementary,1.71135411
4023500352,98155,47.7609,-122.297,Lake Forest Park Elementary School,98155,SHORELINE,School-Elementary,0.45202797
9482700440,98103,47.6831,-122.343,Daniel Bagley Elementary School,98103,SEATTLE,School-Elementary,0.21919387
6117502455,98166,47.4319,-122.339,Marvista Elementary School,98166,HIGHLINE,School-Elementary,0.47929911
2791500020,98023,47.2917,-122.373,Brigadoon Elementary School,98023,FEDERAL WAY,School-Elementary,0.61313542
5643600351,98010,47.3102,-122.023,Black Diamond Elementary School,98010,ENUMCLAW,School-Elementary,0.84500014
4059400585,98178,47.5013,-122.244,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.21470132
9285800585,98126,47.5705,-122.376,Holy Rosary School,98116,SEATTLE,School-Elementary,0.5474401
5727500561,98133,47.7503,-122.334,Shoreline Childrens Center,98133,SHORELINE,School-Other Facility,0.20407174
8682310430,98053,47.7088,-122.015,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,1.4486294
3782760170,98019,47.734,-121.965,Cedarcrest High School,98019,RIVERVIEW,School-High,0.59303427
1925059073,98004,47.638,-122.213,Clyde Hill Elementary School,98004,BELLEVUE,School-Elementary,0.46670199
6891800500,98028,47.768,-122.259,Kenmore Jr High School,98028,NORTHSHORE,School-Junior High/Middle,0.61046092
4319200605,98126,47.5369,-122.378,Northwest Montessori - West Seattle,98126,SEATTLE,School-Elementary,0.10207485
6117500460,98166,47.4396,-122.353,Marvista Elementary School,98166,HIGHLINE,School-Elementary,1.13771666
522079022,98038,47.4188,-121.949,Tahoma Elementary School,98038,TAHOMA,School-Elementary,3.18850774
3066410080,98074,47.631,-122.042,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.63628812
4137000280,98092,47.2622,-122.219,Auburn Riverside High School,98092,AUBURN,School-High,0.4114657
2767600920,98107,47.6751,-122.379,Salmon Bay K-8 School,98117,SEATTLE,School-Alternative,0.14207535
7972601680,98106,47.5278,-122.343,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.30884419
1725059136,98033,47.6491,-122.201,Emerson K-12,98033,LAKE WASHINGTON,School-Alternative,0.49674056
4037000080,98008,47.6034,-122.122,Phantom Lake Elementary School,98008,BELLEVUE,School-Elementary,0.25619744
3580900290,98034,47.7304,-122.24,Bastyr University,98028,LAKE WASHINGTON,School-College or University,0.52871954
7527410080,98075,47.5916,-122.076,Creekside Elementary School,98075,ISSAQUAH,School-Elementary,0.60945966
2653000005,98119,47.6413,-122.357,Worth McClure Middle School,98119,SEATTLE,School-Junior High/Middle,0.32107175
3028200080,98168,47.4808,-122.315,Cedarhurst Elementary School,98168,HIGHLINE,School-Elementary,0.536626
4218400005,98105,47.6629,-122.269,Villa Academy School,98105,SEATTLE,School-Elementary,0.21508465
4058802335,98178,47.5034,-122.245,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.34134665
2487200680,98136,47.5185,-122.392,Arbor Heights Elementary School,98146,SEATTLE,School-Elementary,0.90609078
1950900005,98032,47.3756,-122.297,Parkside Elementary School,98198,HIGHLINE,School-Elementary,0.55608803
6647400250,98034,47.722,-122.194,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.20923206
9407000920,98045,47.4452,-121.77,Opstad Elementary School,98045,SNOQUALMIE VALLEY,School-Elementary,2.41768747
8617000020,98007,47.5947,-122.134,Big Picture School,98007,BELLEVUE,School-Alternative,0.37843868
1193000190,98199,47.6499,-122.391,Our Lady of Fatima Parish School,98199,SEATTLE,School-Elementary,0.39589308
7443000480,98119,47.6513,-122.368,Seattle Pacific University,98119,SEATTLE,School-College or University,0.27440064
2557000380,98023,47.2986,-122.372,Brigadoon Elementary School,98023,FEDERAL WAY,School-Elementary,0.30232003
4450700010,98072,47.7628,-122.162,Woodin Elementary School,98011,NORTHSHORE,School-Elementary,0.44286944
1236300307,98033,47.6863,-122.189,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.32400218
1818800289,98116,47.5705,-122.406,Alki Elementary School,98116,SEATTLE,School-Elementary,0.46564991
2738600080,98072,47.7738,-122.158,Woodinville High School,98072,NORTHSHORE,School-High,0.26950558
1310440950,98058,47.434,-122.109,Northwood Middle School,98058,KENT,School-Junior High/Middle,0.29381918
1322049150,98032,47.3897,-122.236,Green River College - Kent Campus,98032,KENT,School-College or University,0.36121667
7200080,98055,47.4836,-122.214,Renton High School,98057,RENTON,School-High,0.16144907
1788800080,98023,47.329,-122.343,Lake Grove Elementary School,98023,FEDERAL WAY,School-Elementary,0.31749017
1328320920,98058,47.4437,-122.124,Ridgewood Elementary School,98058,KENT,School-Elementary,0.24105475
7283900185,98133,47.7695,-122.35,Kings Schools,98133,SHORELINE,School-K-12,0.19406093
8685500020,98118,47.535,-122.289,Wing Luke Elementary School,98118,SEATTLE,School-Elementary,0.35041831
1338800425,98112,47.6285,-122.304,Holy Names Academy,98112,SEATTLE,School-High,0.14240899
282500010,98166,47.4255,-122.338,Marvista Elementary School,98166,HIGHLINE,School-Elementary,0.15699327
798000630,98168,47.4969,-122.33,New Start High School,98146,HIGHLINE,School-High,0.53610774
5583200345,98118,47.5547,-122.272,Orca K-8 School,98118,SEATTLE,School-Alternative,0.18461348
1036100130,98011,47.7433,-122.196,Cedar Park Christian School,98011,NORTHSHORE,School-K-12,0.3842235
795002375,98168,47.5095,-122.331,Our Lady of Lourdes School,98168,HIGHLINE,School-Elementary,0.59046423
1245000461,98033,47.693,-122.202,Kirkland Middle School,98033,LAKE WASHINGTON,School-Junior High/Middle,0.20796452
6802200280,98022,47.1956,-121.985,Green River College - Enumclaw Campus,98022,ENUMCLAW,School-College or University,0.6912423
9521100795,98103,47.6624,-122.349,KapKa Cooperative School,98103,SEATTLE,School-Elementary,0.16762535
4039800080,98008,47.6151,-122.107,Bennett Elementary School,98008,BELLEVUE,School-Elementary,0.70465517
6146600595,98032,47.39,-122.236,Green River College - Kent Campus,98032,KENT,School-College or University,0.38177309
6380500151,98177,47.7153,-122.361,Christ the King School,98133,SEATTLE,School-Elementary,0.36045953
8643000185,98198,47.3959,-122.309,Mount Rainier High School,98198,HIGHLINE,School-High,0.22411448
7212650950,98003,47.2634,-122.312,Todd Beamer High School,98003,FEDERAL WAY,School-High,0.97629848
357000005,98144,47.593,-122.293,Thurgood Marshall Elementary School,98144,SEATTLE,School-Elementary,0.34885663
5648600010,98055,47.4447,-122.188,Benson Hill Elementary School,98058,RENTON,School-Elementary,0.68199474
2818600010,98117,47.7011,-122.392,North Beach Elementary School,98117,SEATTLE,School-Elementary,0.48622513
9842300095,98126,47.5297,-122.381,Northwest Montessori - West Seattle,98126,SEATTLE,School-Elementary,0.49099011
3977630130,98092,47.3156,-122.128,Lake View Elementary School,98092,AUBURN,School-Elementary,0.27676869
5160300020,98005,47.5938,-122.154,Jubilee REACH,98007,BELLEVUE,School-Alternative,0.41232222
3754700050,98034,47.725,-122.2,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.20082053
629860010,98027,47.5524,-122.078,Sunset Elementary School,98008,ISSAQUAH,School-Elementary,1.57892241
446000010,98115,47.6868,-122.285,Thornton Creek Elementary School,98115,SEATTLE,School-Alternative,0.1319023
8562000010,98042,47.3639,-122.08,Cedar Valley Elementary School,98042,KENT,School-Elementary,0.27184527
646910480,98055,47.4336,-122.195,Benson Hill Elementary School,98058,RENTON,School-Elementary,0.37090167
868000415,98177,47.7053,-122.374,Viewlands Elementary School,98177,SEATTLE,School-Elementary,0.60075951
1826049430,98133,47.7358,-122.342,The Evergreen School,98133,SHORELINE,School-Elementary,0.36701712
2769600190,98107,47.6735,-122.362,West Woodland Elementary School,98107,SEATTLE,School-Elementary,0.22928622
3630070280,98029,47.5472,-121.994,Grand Ridge Elementary School,98029,ISSAQUAH,School-Elementary,0.50238077
8944460190,98030,47.3803,-122.184,George T. Daniel Elementary School,98030,KENT,School-Elementary,0.27621126
3630180470,98027,47.5398,-121.997,Grand Ridge Elementary School,98029,ISSAQUAH,School-Elementary,0.60330667
6099400293,98168,47.4745,-122.295,Cascade View Elementary School-Tukwila,98168,TUKWILA,School-Elementary,0.49744302
6791000280,98075,47.5779,-122.044,Pine Lake Middle School,98075,ISSAQUAH,School-Junior High/Middle,0.51466201
7796450190,98023,47.2779,-122.347,Illahee Middle School,98003,FEDERAL WAY,School-Junior High/Middle,0.51943353
2294900010,98027,47.4734,-121.999,Maple Hills Elementary School,98059,ISSAQUAH,School-Elementary,3.2397408
1186000095,98122,47.6154,-122.291,Madrona K-8 School,98122,SEATTLE,School-Elementary,0.21809003
2770601763,98199,47.651,-122.384,Lawton Elementary School,98199,SEATTLE,School-Elementary,0.48212082
3392100050,98003,47.3266,-122.334,Lake Grove Elementary School,98023,FEDERAL WAY,School-Elementary,0.2247045
2878600655,98115,47.6884,-122.322,St. Catherine of Siena Parish School,98115,SEATTLE,School-Elementary,0.18106658
3299200080,98133,47.7456,-122.351,Northwest School for Deaf and Hard-of-Hearing Children,98133,SHORELINE,School-Elementary,0.33720804
2564900020,98033,47.7019,-122.171,Lake Washington Institute of Technology Kirkland Campus,98034,LAKE WASHINGTON,School-College or University,0.26804582
2111010080,98092,47.3355,-122.168,Arthur Jacobsen Elementary School,98092,AUBURN,School-Elementary,0.31596616
6669080020,98056,47.5139,-122.189,Kennydale Elementary School,98056,RENTON,School-Elementary,0.46530646
8682300010,98053,47.7185,-122.024,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,0.83036643
1974200020,98034,47.7108,-122.239,Carl Sandburg Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.53220407
3211000190,98059,47.4806,-122.163,Maplewood Heights Elementary School,98059,RENTON,School-Elementary,0.75331117
6354000050,98072,47.7221,-122.12,Sunrise Elementary School-Northshore,98052,NORTHSHORE,School-Elementary,0.64900528
625049153,98103,47.6798,-122.352,St. John Catholic School,98103,SEATTLE,School-Elementary,0.51110591
5561000190,98027,47.4635,-121.991,Maple Hills Elementary School,98059,ISSAQUAH,School-Elementary,3.52171071
4449800595,98117,47.6902,-122.388,Loyal Heights Elementary School,98117,SEATTLE,School-Elementary,0.26711663
1115750190,98052,47.7213,-122.12,Sunrise Elementary School-Northshore,98052,NORTHSHORE,School-Elementary,0.6817931
8644300170,98052,47.6373,-122.105,John James Audubon Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.16202815
9523102660,98103,47.6741,-122.354,West Woodland Elementary School,98107,SEATTLE,School-Elementary,0.46931513
1630700380,98077,47.7615,-122.084,Bear Creek Elementary School,98077,NORTHSHORE,School-Elementary,0.24238542
7588700007,98117,47.687,-122.378,Whittier Elementary School,98117,SEATTLE,School-Elementary,0.32821551
3501600235,98117,47.6926,-122.363,Greenwood Elementary School,98117,SEATTLE,School-Elementary,0.39154742
9545230280,98027,47.5397,-122.054,Issaquah Valley Elementary School,98027,ISSAQUAH,School-Elementary,0.45481501
7905200130,98116,47.5686,-122.389,Holy Rosary School,98116,SEATTLE,School-Elementary,0.28731453
2742100250,98108,47.557,-122.295,Dearborn Park International Elementary School,98108,SEATTLE,School-Elementary,0.33213656
5104540500,98038,47.3555,-122.003,Glacier Park Elementary School,98038,TAHOMA,School-Elementary,1.09114202
638100073,98059,47.5009,-122.143,Apollo Elementary School,98059,ISSAQUAH,School-Elementary,0.31194199
3022039071,98070,47.373,-122.464,Vashon Island High School,98070,VASHON ISLAND,School-High,3.47249753
3426079024,98014,47.6927,-121.901,Stillwater Elementary School,98014,RIVERVIEW,School-Elementary,0.67383015
2767604254,98107,47.6713,-122.383,St. Alphonsus School,98107,SEATTLE,School-Elementary,0.34404183
1138010170,98034,47.7151,-122.211,Juanita Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.20925236
9407100500,98045,47.4451,-121.763,Opstad Elementary School,98045,SNOQUALMIE VALLEY,School-Elementary,2.42741509
191100250,98040,47.5651,-122.221,St. Monica Catholic School,98040,MERCER ISLAND,School-Elementary,0.27130969
1557000190,98031,47.4215,-122.203,Springbrook Elementary School,98031,KENT,School-Elementary,0.25758161
8732020670,98023,47.3123,-122.389,Twin Lakes Elementary School,98023,FEDERAL WAY,School-Elementary,0.25583289
5029450290,98023,47.29,-122.368,Technology Access Foundation Academy at Saghalie,98023,FEDERAL WAY,School-Junior High/Middle,0.80276887
8035600290,98031,47.4124,-122.204,Panther Lake Elementary School-Kent,98031,KENT,School-Elementary,0.19319905
6450301835,98133,47.7325,-122.337,The Evergreen School,98133,SHORELINE,School-Elementary,0.42722803
6388930420,98056,47.5255,-122.173,Newcastle Elementary School,98059,ISSAQUAH,School-Elementary,0.60474351
2296700470,98034,47.7216,-122.219,Juanita Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.50649376
1473120190,98058,47.435,-122.16,Carriage Crest Elementary School,98058,KENT,School-Elementary,0.24839415
